Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
7_Fasting_IC_left_S19_R2_001										4.18249774857631	0.9716873754351256	2.491604791987601	0.9708414356993801	1.7212963248073851	0.7906014605756079	1.2512281138791994
7_Fasting_PFC_left_S51_R1_001										7.3890335091458	1.3026898336863626	2.623138921272224	1.187214596711433	2.48377609864921	0.6658546686874266	1.6938110973649663
7_Fasting_PFC_left_S51_R2_001										7.17466463364695	1.3870493387482283	2.872270996844111	1.3703323586159435	2.3105322596713016	1.111871583031529	1.227833322567625
7_Fasting_SC_left_S42_R1_001										4.482460368825233	1.013878894917021	2.186475195943461	1.017754744666567	1.8201889788958578	0.7089615118550244	1.405007399741481
7_Fasting_SC_left_S42_R2_001										4.4294675760657505	1.0341790193616023	2.451856936708	1.0304216860306201	1.7985253118582714	0.819270171001483	1.1978924997055451
8_Fasting_Hip_left_S38_R1_001										4.901854355820456	0.9794325218986352	2.080087019120963	0.7911393583907343	1.6988241649761724	0.7306293411995142	1.27852058060468
8_Fasting_Hip_left_S38_R2_001										4.881945649791217	1.0072085861255684	2.2212778949794494	0.8121963622065606	1.645754691202211	0.7512957062042886	1.3133444393621738
8_Fasting_Hyp_both_S9_R1_001										7.593922044297588	1.4191510212679084	2.4016539800427124	1.1874737571901044	3.0383601236531743	1.0271435949975214	3.837772292476492
8_Fasting_Hyp_both_S9_R2_001										7.566348307902658	1.3582527564994882	2.4536387243795255	1.3312014428538541	2.997011172519019	1.131144346205898	3.607053899253624
8_Fasting_IC_left_S32_R1_001										4.325383992714361	1.003116301023759	2.4015506774707682	1.1230037633129952	1.9021982859076747	0.6426502603301318	1.2694938926238206
8_Fasting_IC_left_S32_R2_001										4.362188612517722	0.9639380879555798	2.7126461675003437	1.1793635567746075	1.8333442095217896	0.8468038860508876	0.9781778711501959
8_Fasting_PFC_left_S56_R1_001										11.342256072126244	2.1472796311901394	2.85424905116836	1.0103513169664549	2.5135889817422576	1.0266364111584287	3.163942080307131
8_Fasting_PFC_left_S56_R2_001										11.413865848594789	2.2093502185909846	2.811715354152353	1.2114454176072418	2.5328661788729425	0.9149183440269089	3.022342898016519
8_Fasting_SC_left_S60_R1_001										4.303470656925373	0.9498378019005278	2.237258306535534	0.959155893650546	1.8562082137427847	0.7143416437425325	2.010167976111347
8_Fasting_SC_left_S60_R2_001										4.094001635483482	0.9793820209654729	2.4820259609738766	1.022237156902173	1.782827601509487	0.8301831925246868	1.757438323116806
9_Fasting_Hip_left_S36_R1_001										4.860885048356296	1.0412660602217456	2.5334634129334	1.1597619468365088	2.556066973873241	0.867804246134972	2.246719181838989
9_Fasting_Hip_left_S36_R2_001										4.964910247159976	1.045212627891341	2.7702792724702467	1.2074677373271958	2.7148202812350997	1.0252901228497644	1.772010720958634
9_Fasting_Hyp_both_S39_R1_001										5.109081289090335	0.9809961678709683	2.46710625264756	1.1201015331524158	2.233921528620806	1.1184096502154008	1.7662436651737852
9_Fasting_Hyp_both_S39_R2_001										4.99698324605216	1.070638577643181	2.6675625360947657	1.1816094776485209	2.196751202348151	0.9556893099963055	1.8124274473100586
9_Fasting_IC_left_S83_R1_001										4.806591870542496	1.0658631865232309	2.6457292748755106	1.2506601088129388	2.2715145743910097	0.9660607143674952	2.173374238645942
9_Fasting_IC_left_S83_R2_001										4.84873948635931	1.0445680896312302	2.9099543161968953	1.4418200683683324	2.3247435907102303	0.9468753250737124	1.601948768661268
9_Fasting_PFC_left_S79_R1_001										4.661106860504425	1.0049277328342574	2.271803504886449	1.0260993785347898	1.8999594507348037	0.6452412584136933	1.7364291106111014
9_Fasting_PFC_left_S79_R2_001										4.784048795624193	1.0352661000731427	2.499145323850647	1.0458579092781253	1.8950328471696771	0.950069138146951	1.176136131522302
9_Fasting_SC_left_S20_R1_001										4.36798510538816	1.0319742922484378	2.427372830262998	1.0499548386543207	1.9347106906907288	0.7985733860440131	1.693392497810469
9_Fasting_SC_left_S20_R2_001										4.340608496216393	1.0818723678334923	2.6588385587378567	1.0338491939319598	1.8904465230467318	0.9357448153107751	1.3866091433108014
Undetermined_S0_R1_001										0.8759278349218642	0.21000770944240052	0.45877702060593595	0.1447425327849171	2.0488202847475905	25.578155656393413	44.03147526641658
Undetermined_S0_R2_001										1.2291427478501065	0.2636742341355004	0.4918999520322479	0.13416673068280197	2.5401148951628203	26.568001683325388	41.185217842172584
