comparison,module,coef,pvalue,pvalue_bh
chow.vs.HFD,SC__27,-0.01294492302153587,0.4709511165205523,0.9502620579242571
chow.vs.fast,HPF__20,0.031308179874053786,0.4712861560157616,0.9502620579242571
chow.vs.fast,IC__27,-0.03939638002573643,0.47727338933856367,0.9502620579242571
chow.vs.fast,PFC__25,0.018683336711130098,0.47845952366526856,0.9502620579242571
chow.vs.HFD,PFC__71,-0.007310860656098765,0.4838356374183346,0.9502620579242571
chow.vs.HFD,HY__75,0.07404816933611352,0.4839268137949434,0.9502620579242571
chow.vs.HFD,PFC__53,0.010317600557960627,0.4871558675077975,0.9502620579242571
chow.vs.fast,SC__84,-0.04989180451839821,0.48786186537460086,0.9502620579242571
chow.vs.fast,SC__81,0.037685600050150946,0.4887665430831256,0.9502620579242571
chow.vs.HFD,PFC__25,0.021236512321771286,0.4905900168449082,0.9502620579242571
chow.vs.fast,PFC__23,-0.03662157255084146,0.49281118141999214,0.9502620579242571
chow.vs.fast,IC__22,0.09330167951098883,0.4949170653903291,0.9502620579242571
chow.vs.fast,SC__24,-0.036534437871704156,0.4949651061084184,0.9502620579242571
chow.vs.fast,PFC__34,0.0507614762039423,0.49515209037563046,0.9502620579242571
chow.vs.fast,HY__08,0.012320061194680121,0.4956956978807373,0.9502620579242571
chow.vs.fast,IC__02,-0.007761964989995883,0.4979031689348309,0.9502620579242571
chow.vs.HFD,HY__07,-0.013005572737203175,0.502906571885916,0.9502620579242571
chow.vs.HFD,HPF__09,0.015178055896351086,0.5033476783166249,0.9502620579242571
chow.vs.fast,SC__25,0.040774386855577785,0.5046638525877947,0.9502620579242571
chow.vs.HFD,SC__04,-0.050858118115432595,0.5064819332999485,0.9502620579242571
chow.vs.fast,PFC__18,-0.014827392800981883,0.5096976864408331,0.9502620579242571
chow.vs.fast,PFC__68,0.004007435120375616,0.51003905940324,0.9502620579242571
chow.vs.HFD,HY__21,-0.04425837410130408,0.5107657362335537,0.9502620579242571
chow.vs.fast,HPF__30,-0.013194962227199944,0.5125404887184244,0.9502620579242571
chow.vs.fast,PFC__53,0.011965879706456056,0.5129957084170471,0.9502620579242571
chow.vs.HFD,HY__03,-0.02094111960768162,0.5146379736575084,0.9502620579242571
chow.vs.fast,SC__83,-0.037368216481443464,0.5158357021044929,0.9502620579242571
chow.vs.HFD,IC__27,-0.049096772036933765,0.5165227726998467,0.9502620579242571
chow.vs.HFD,SC__84,-0.057347026719992714,0.5177169373273667,0.9502620579242571
chow.vs.fast,PFC__13,-0.025490513115624187,0.5196569710042798,0.9502620579242571
chow.vs.HFD,IC__45,-0.03532615407171649,0.5211297868303136,0.9502620579242571
chow.vs.fast,IC__14,0.010665848547070228,0.5213097103953883,0.9502620579242571
chow.vs.fast,HY__03,-0.017686740750387137,0.5251348864806986,0.9502620579242571
chow.vs.fast,IC__01,-0.020136274041928772,0.527228984070417,0.9502620579242571
chow.vs.HFD,IC__04,-0.013289358942516333,0.5273737813619502,0.9502620579242571
chow.vs.HFD,PFC__35,-0.01498166349606321,0.5299924194968468,0.9502620579242571
chow.vs.HFD,PFC__13,0.022453555436162103,0.5309884181598181,0.9502620579242571
chow.vs.HFD,PFC__43,-0.006933143807571288,0.5325823313628171,0.9502620579242571
chow.vs.HFD,IC__06,0.048727113874953105,0.5330510243687071,0.9502620579242571
chow.vs.fast,SC__38,-0.03207065638644581,0.5367030812579925,0.9502620579242571
chow.vs.HFD,HPF__29,-0.04634083054387709,0.5369267629313921,0.9502620579242571
chow.vs.HFD,SC__22,-0.05264186658321668,0.5387466410890303,0.9502620579242571
chow.vs.fast,PFC__70,0.006549058380350801,0.5387940256789983,0.9502620579242571
chow.vs.fast,PFC__12,-0.001636423432698322,0.5399051848141642,0.9502620579242571
chow.vs.fast,HPF__24,0.029512450730131465,0.5409044334811612,0.9502620579242571
chow.vs.fast,IC__05,0.02273752238860257,0.5410084730166214,0.9502620579242571
chow.vs.HFD,IC__35,-0.005191045867361635,0.5429596947262083,0.9502620579242571
chow.vs.fast,PFC__47,-0.04859096803019936,0.5451648268535769,0.9502620579242571
chow.vs.HFD,SC__42,0.01708953302084917,0.5474870630257016,0.9502620579242571
chow.vs.HFD,PFC__28,-0.005709328416655612,0.5492916855685148,0.9502620579242571
chow.vs.fast,HY__26,-0.05211366413993963,0.5494254252349826,0.9502620579242571
chow.vs.fast,SC__65,-0.015413208009372,0.5528488665588047,0.9502620579242571
chow.vs.HFD,PFC__08,-0.008420117490954266,0.5529025340501805,0.9502620579242571
chow.vs.fast,SC__04,0.04432947317117143,0.552907262220173,0.9502620579242571
chow.vs.HFD,HY__31,-0.02703475083651595,0.5563312056482572,0.9502620579242571
chow.vs.fast,IC__37,-0.05527202387615353,0.557595937105701,0.9502620579242571
chow.vs.fast,PFC__26,-0.007212383373494025,0.5580049342903255,0.9502620579242571
chow.vs.HFD,HY__44,0.0423511388133585,0.5583317447335249,0.9502620579242571
chow.vs.fast,HY__58,0.04564995569125268,0.5596603567738216,0.9502620579242571
chow.vs.HFD,SC__34,0.04080855225128314,0.5611673275703652,0.9502620579242571
chow.vs.fast,SC__68,-0.021604378643822104,0.5631166280252325,0.9502620579242571
chow.vs.HFD,SC__33,-0.052449830315897276,0.5635120685286726,0.9502620579242571
chow.vs.fast,HPF__36,-0.005580381294395797,0.5645162762626579,0.9502620579242571
chow.vs.fast,SC__59,0.022185052710803323,0.5648052208818749,0.9502620579242571
chow.vs.HFD,HPF__02,-0.02530143892034365,0.5668278249493731,0.9502620579242571
chow.vs.fast,SC__18,-0.016002086388354275,0.5689773840822436,0.9502620579242571
chow.vs.HFD,PFC__03,0.01376178818628128,0.5698575329395561,0.9502620579242571
chow.vs.HFD,SC__35,0.043990877777499125,0.5699455694277302,0.9502620579242571
chow.vs.fast,SC__91,0.020190449998657198,0.570288313083144,0.9502620579242571
chow.vs.HFD,SC__86,0.05864115071446328,0.5708514311644115,0.9502620579242571
chow.vs.HFD,SC__69,0.03916224042680543,0.5732471012470008,0.9502620579242571
chow.vs.fast,SC__70,-0.031198995054829426,0.5790278247313174,0.9502620579242571
chow.vs.fast,PFC__67,0.016877116097780583,0.5820896588518276,0.9502620579242571
chow.vs.fast,PFC__48,-0.017851758332175945,0.5847031093913465,0.9502620579242571
chow.vs.fast,SC__01,-0.02009249901256993,0.5851828330590505,0.9502620579242571
chow.vs.HFD,SC__87,-0.03180846216437379,0.5867678449399241,0.9502620579242571
chow.vs.HFD,SC__77,0.007617645735812708,0.5871255399537254,0.9502620579242571
chow.vs.HFD,IC__22,-0.041302355630165405,0.5873208178358666,0.9502620579242571
chow.vs.fast,IC__23,0.016742218211115115,0.5880124314680695,0.9502620579242571
chow.vs.fast,PFC__38,-0.016197564490047816,0.5918197106352254,0.9502620579242571
chow.vs.fast,PFC__56,0.008434292661781886,0.5923997364538003,0.9502620579242571
chow.vs.HFD,IC__25,-0.03582047904146574,0.5934604881626402,0.9502620579242571
chow.vs.fast,SC__61,0.02663072180140886,0.5940879224529612,0.9502620579242571
chow.vs.HFD,SC__41,-0.008946332394116014,0.5948787267163225,0.9502620579242571
chow.vs.fast,PFC__31,-0.004474808408927982,0.5952860076836495,0.9502620579242571
chow.vs.fast,HPF__07,-0.024206711458452712,0.5960893854373621,0.9502620579242571
chow.vs.fast,HY__27,0.02618765734808888,0.5965846627129807,0.9502620579242571
chow.vs.HFD,SC__80,-0.07078519919093529,0.5967201625548519,0.9502620579242571
chow.vs.HFD,IC__12,0.016116912561444877,0.6023718880992135,0.9502620579242571
chow.vs.HFD,PFC__74,0.02885023768459899,0.602650807469705,0.9502620579242571
chow.vs.HFD,SC__50,0.01971657594555115,0.6031636109904058,0.9502620579242571
chow.vs.fast,SC__47,0.015680311221889592,0.6031893478424442,0.9502620579242571
chow.vs.HFD,HY__08,0.01302814464688251,0.6043372551236856,0.9502620579242571
chow.vs.fast,PFC__06,0.018234449922391212,0.6054685100074367,0.9502620579242571
chow.vs.fast,IC__19,0.006268452376157121,0.6067033259810805,0.9502620579242571
chow.vs.HFD,IC__34,0.03706512406966549,0.6078325230355095,0.9502620579242571
chow.vs.fast,IC__18,0.049627086161616075,0.6089910715604774,0.9502620579242571
chow.vs.fast,IC__34,-0.02288060355935702,0.6109498976728015,0.9502620579242571
chow.vs.HFD,PFC__24,-0.0186139369320493,0.6115807403473477,0.9502620579242571
chow.vs.HFD,SC__85,-0.013614702464636962,0.6116263657711078,0.9502620579242571
chow.vs.fast,SC__11,0.02633749436685094,0.612485883206288,0.9502620579242571
chow.vs.fast,IC__28,-0.006900770274791528,0.6133942971560405,0.9502620579242571
chow.vs.fast,IC__30,-0.023173693713789575,0.6141245837032886,0.9502620579242571
chow.vs.fast,SC__07,0.02326053362882965,0.616387887225406,0.9515665540115716
chow.vs.fast,SC__05,0.022793083757797813,0.6215176585639139,0.9516347454760572
chow.vs.HFD,SC__76,-0.04557919697034591,0.6225399193476946,0.9516347454760572
chow.vs.HFD,HY__77,-0.027645559945173107,0.6248574567657316,0.9516347454760572
chow.vs.HFD,HY__01,-0.03150660980746908,0.6263866562933115,0.9516347454760572
chow.vs.HFD,HY__63,0.05835845272891835,0.6273944865545178,0.9516347454760572
chow.vs.HFD,PFC__41,0.02460475655968651,0.6280993980732148,0.9516347454760572
chow.vs.HFD,PFC__55,-0.01613788428298205,0.6282892865076615,0.9516347454760572
chow.vs.fast,PFC__16,-0.015039980736488922,0.6306373144732735,0.9516347454760572
chow.vs.HFD,HPF__01,-0.026601517048511134,0.6333967545936721,0.9516347454760572
chow.vs.fast,HY__41,-0.0027150694986723734,0.635120735861594,0.9516347454760572
chow.vs.HFD,SC__83,0.05247581006599164,0.6371872741910234,0.9516347454760572
chow.vs.fast,IC__35,-0.006235687978863282,0.6372107136228955,0.9516347454760572
chow.vs.fast,HPF__08,-0.0495602205274015,0.640504856259247,0.9516347454760572
chow.vs.fast,PFC__63,0.006048364122387031,0.640566218660845,0.9516347454760572
chow.vs.HFD,HY__18,-0.02907971024048543,0.6435255732699546,0.9516347454760572
chow.vs.fast,IC__46,0.04863032194259312,0.6435398160602096,0.9516347454760572
chow.vs.fast,SC__71,-0.011264331762915605,0.6439941779933489,0.9516347454760572
chow.vs.HFD,PFC__05,-0.008757558225870052,0.6449081357527975,0.9516347454760572
chow.vs.fast,PFC__21,0.028238435317370875,0.6463900510654352,0.9516347454760572
chow.vs.fast,IC__12,0.005132548906819179,0.6471349973444178,0.9516347454760572
chow.vs.HFD,SC__88,-0.028068117771447958,0.6527556633557583,0.9516347454760572
chow.vs.HFD,HPF__03,-0.0259213310371338,0.6534165707832638,0.9516347454760572
chow.vs.HFD,PFC__27,0.012447553935132244,0.6580039018111014,0.9516347454760572
chow.vs.fast,HPF__21,0.01019190315453519,0.6593358042262246,0.9516347454760572
chow.vs.HFD,HPF__15,0.01441021302373741,0.6609784357063332,0.9516347454760572
chow.vs.fast,IC__04,0.008427969857834602,0.6610290043320302,0.9516347454760572
chow.vs.fast,HY__74,-0.015326358389893125,0.6636537137216847,0.9516347454760572
chow.vs.HFD,SC__03,0.0033955770549096813,0.6641315207040706,0.9516347454760572
chow.vs.HFD,PFC__15,0.01600247108403934,0.6641424630912518,0.9516347454760572
chow.vs.fast,HPF__29,0.04639294628462885,0.664496555133646,0.9516347454760572
chow.vs.fast,PFC__44,0.016989448643413296,0.6650060418507708,0.9516347454760572
chow.vs.HFD,SC__58,-0.002195323115361453,0.6662302750556324,0.9516347454760572
chow.vs.fast,HPF__01,-0.038786172557020396,0.6672133716160802,0.9516347454760572
chow.vs.HFD,SC__47,-0.01583049727154059,0.66782822139719,0.9516347454760572
chow.vs.fast,HY__39,-0.011897906247877068,0.6690423612059468,0.9516347454760572
chow.vs.HFD,HY__19,0.04204753519045457,0.6691839341531356,0.9516347454760572
chow.vs.HFD,IC__44,-0.02933868605453709,0.669932196711236,0.9516347454760572
chow.vs.HFD,HPF__31,0.022316832965517255,0.6723966656072864,0.9516347454760572
chow.vs.fast,HY__10,0.008363198540641029,0.6744558132051673,0.9516347454760572
chow.vs.HFD,IC__31,0.0454362022051584,0.6760935305198129,0.9516347454760572
chow.vs.HFD,SC__66,0.01691480546501598,0.6771804965084218,0.9516347454760572
chow.vs.fast,HY__05,0.022197455657838597,0.6777737710805272,0.9516347454760572
chow.vs.HFD,IC__05,0.021521010371673744,0.6787195418717917,0.9516347454760572
chow.vs.HFD,HPF__18,0.02050131320183588,0.6798196771596127,0.9516347454760572
chow.vs.HFD,SC__26,-0.047287283830717314,0.6803478254970619,0.9516347454760572
chow.vs.fast,PFC__46,-0.005417201609889455,0.6824977736746964,0.9526531424209304
chow.vs.HFD,PFC__12,-0.0012060858071198022,0.6890650619574656,0.9529366451813912
chow.vs.fast,HY__28,0.001935295418092214,0.693481050623004,0.9529366451813912
chow.vs.fast,IC__16,-0.00913707774481961,0.6943624127937316,0.9529366451813912
chow.vs.HFD,HPF__23,-0.03273851407915166,0.6946293563524433,0.9529366451813912
chow.vs.fast,SC__50,-0.014010500476743796,0.6946506501811646,0.9529366451813912
chow.vs.fast,SC__09,0.03413127435230903,0.6972656342984596,0.9529366451813912
chow.vs.fast,HPF__22,-0.025542776832548592,0.6976282271865331,0.9529366451813912
chow.vs.HFD,SC__25,-0.03307350542620767,0.6992714435112638,0.9529366451813912
chow.vs.HFD,PFC__04,-0.009570662500810278,0.7016281847992545,0.9529366451813912
chow.vs.fast,SC__46,0.009548481048740344,0.7027659262619159,0.9529366451813912
chow.vs.fast,HY__68,0.02793049667417751,0.7031415134846678,0.9529366451813912
chow.vs.HFD,IC__02,0.007625811193365306,0.7044039027177091,0.9529366451813912
chow.vs.HFD,PFC__21,0.024735137909197943,0.7056956976337425,0.9529366451813912
chow.vs.HFD,HY__67,-0.01255746935917732,0.7063876502824682,0.9529366451813912
chow.vs.fast,PFC__05,0.007747318004399557,0.7096382109053936,0.9529366451813912
chow.vs.fast,PFC__01,-0.009160809660615976,0.7096597903067821,0.9529366451813912
chow.vs.HFD,PFC__39,-0.008853821018384934,0.7099294295857631,0.9529366451813912
chow.vs.HFD,SC__36,0.006326347115342841,0.7106509428090535,0.9529366451813912
chow.vs.fast,HPF__35,-0.037823937191888736,0.7109655151857516,0.9529366451813912
chow.vs.fast,IC__09,0.015504535768918304,0.7111467501353665,0.9529366451813912
chow.vs.HFD,SC__72,-0.004820314368718491,0.7172162512075235,0.953181535749815
chow.vs.fast,PFC__07,-0.006948457137837357,0.7182419177405936,0.953181535749815
chow.vs.HFD,PFC__60,0.019313041526962463,0.7189413935127233,0.953181535749815
chow.vs.fast,HPF__03,-0.020613150488616883,0.7202889228493714,0.953181535749815
chow.vs.HFD,SC__73,0.013350238470052341,0.7208482143878883,0.953181535749815
chow.vs.HFD,HPF__13,-0.008715538287019734,0.7261961830184298,0.953181535749815
chow.vs.HFD,SC__55,0.004690486117506433,0.7266588672357626,0.953181535749815
chow.vs.HFD,IC__28,0.005581778657545053,0.7276695250733657,0.953181535749815
chow.vs.fast,SC__74,0.01782889205682267,0.7306837798494789,0.953181535749815
chow.vs.HFD,HY__25,0.032187999289861526,0.7321388412456405,0.953181535749815
chow.vs.HFD,HPF__14,0.039826126780355166,0.7322740027581112,0.953181535749815
chow.vs.fast,SC__89,0.03989813177270566,0.7331615770394012,0.953181535749815
chow.vs.fast,HY__45,-0.008475759493959518,0.7332326512949571,0.953181535749815
chow.vs.fast,PFC__66,0.0016091572551386478,0.7337720852661546,0.953181535749815
chow.vs.fast,PFC__14,-0.009356464287440785,0.735146906034061,0.953181535749815
chow.vs.HFD,PFC__01,0.009883284433717625,0.7364760840137228,0.953181535749815
chow.vs.fast,PFC__41,0.01793017763064075,0.738442218398808,0.953181535749815
chow.vs.fast,SC__34,0.02409571224333263,0.7404541237943787,0.953181535749815
chow.vs.fast,PFC__54,-0.013728688059861298,0.7406402267902975,0.953181535749815
chow.vs.fast,PFC__42,-0.008689839270438923,0.7415157447366121,0.953181535749815
chow.vs.HFD,HY__11,-0.04550925370147459,0.7420423220945416,0.953181535749815
chow.vs.HFD,HY__53,0.021410649267690585,0.7436980189573198,0.953181535749815
chow.vs.fast,HY__48,0.005046010115354545,0.7479913900456776,0.953181535749815
chow.vs.HFD,SC__59,-0.0056599273204043015,0.7480162639145631,0.953181535749815
chow.vs.fast,IC__29,0.03866578382951023,0.7508386816743925,0.953181535749815
chow.vs.HFD,IC__23,-0.019103667344039003,0.7517944611058974,0.953181535749815
chow.vs.HFD,IC__03,0.006001916188460805,0.7518020575884846,0.953181535749815
chow.vs.HFD,HPF__06,0.012280191152485792,0.7547164683106449,0.953181535749815
chow.vs.HFD,SC__71,-0.025284067656255755,0.7552223570134099,0.953181535749815
chow.vs.HFD,PFC__62,0.007478116067057324,0.7553330696151561,0.953181535749815
chow.vs.fast,HPF__38,-0.014054729127764445,0.7581771894463372,0.953181535749815
chow.vs.HFD,PFC__47,0.017976490248594653,0.75873523899854,0.953181535749815
chow.vs.HFD,HY__46,0.013173949166148205,0.7588955493820191,0.953181535749815
chow.vs.fast,PFC__74,0.01700855783943765,0.7596999105826884,0.953181535749815
chow.vs.HFD,IC__24,-0.030314100196290744,0.7625116958125837,0.9549211891484692
chow.vs.HFD,HY__10,0.004658237009336903,0.7644544136540548,0.9555680170675684
chow.vs.fast,HY__73,0.03411929720487382,0.7664929833301202,0.9563320276185856
chow.vs.HFD,HY__27,0.011099936313721939,0.7698469980401729,0.9584808051868129
chow.vs.HFD,HPF__16,-0.012493942685463498,0.7710763492473017,0.9584808051868129
chow.vs.fast,SC__19,-0.011443178811500428,0.7735067561042985,0.958640127533851
chow.vs.HFD,SC__91,0.011755003270572368,0.7743891690995194,0.958640127533851
chow.vs.HFD,HPF__36,0.002491215029881903,0.777765978218535,0.958640127533851
chow.vs.HFD,SC__18,0.009408266634281457,0.7780303375072144,0.958640127533851
chow.vs.fast,PFC__35,-0.00650761544982377,0.7801638217617239,0.958640127533851
chow.vs.HFD,SC__57,-0.006941342749805774,0.781312077579987,0.958640127533851
chow.vs.HFD,SC__46,-0.004368237316271404,0.7822485524177795,0.958640127533851
chow.vs.HFD,PFC__70,-0.0026534317719532747,0.783831231352736,0.958640127533851
chow.vs.fast,HPF__15,-0.008036801084158099,0.788674521820302,0.958640127533851
chow.vs.fast,HPF__05,-0.011677501231453157,0.7930039149177326,0.958640127533851
chow.vs.fast,HY__64,-0.002719827004658448,0.7938319828173128,0.958640127533851
chow.vs.fast,IC__26,0.0027820595931530006,0.7952324181402591,0.958640127533851
chow.vs.HFD,PFC__31,0.0021880887819225314,0.799493514618196,0.958640127533851
chow.vs.fast,PFC__19,0.001769952499061712,0.8016698878963253,0.958640127533851
chow.vs.HFD,IC__09,-0.010574878517370094,0.8030206565727059,0.958640127533851
chow.vs.HFD,HPF__34,0.01316229631037403,0.8030880522133947,0.958640127533851
chow.vs.fast,IC__42,-0.029649985102509657,0.8037980512723809,0.958640127533851
chow.vs.HFD,HY__23,0.026537338657869308,0.8043806704393897,0.958640127533851
chow.vs.fast,PFC__04,0.004821232288449413,0.8068808204664477,0.958640127533851
chow.vs.HFD,HY__16,-0.027571234931801563,0.8089459745603526,0.958640127533851
chow.vs.fast,SC__49,-0.013321711224255295,0.8090843782700715,0.958640127533851
chow.vs.fast,HY__23,0.022448316501238286,0.8126838471862079,0.958640127533851
chow.vs.fast,PFC__59,0.008541192344567608,0.8129255257547885,0.958640127533851
chow.vs.fast,IC__11,0.0025171851562862673,0.8129661646124117,0.958640127533851
chow.vs.HFD,PFC__48,0.004632177864239982,0.8135389521820234,0.958640127533851
chow.vs.HFD,PFC__46,0.0029934070600576615,0.8143815222071187,0.958640127533851
chow.vs.fast,PFC__72,-0.0020553531056050176,0.8157023707025514,0.958640127533851
chow.vs.fast,HPF__37,0.03236956974376038,0.8160309235271304,0.958640127533851
chow.vs.HFD,IC__43,-0.013630897538105452,0.8168159580125115,0.958640127533851
chow.vs.HFD,HY__66,-0.004333083049815027,0.8171754460316231,0.958640127533851
chow.vs.fast,PFC__29,-0.004084130854895951,0.817930813434772,0.958640127533851
chow.vs.fast,HY__72,-0.02314835804769357,0.8199208271534697,0.958640127533851
chow.vs.HFD,HY__13,-0.02717583702515721,0.8211283845445121,0.958640127533851
chow.vs.HFD,IC__18,0.013168499484617145,0.821942759714806,0.958640127533851
chow.vs.fast,IC__33,0.004051227783593589,0.8220286355889427,0.958640127533851
chow.vs.HFD,PFC__02,0.01539454601784109,0.8227135422865139,0.958640127533851
chow.vs.fast,PFC__43,0.0018902313224883787,0.8277908484630182,0.9611839517523894
chow.vs.fast,SC__73,0.009110886395802998,0.8307328183836382,0.9611839517523894
chow.vs.fast,IC__38,-0.015586893427607334,0.8336678950248959,0.9611839517523894
chow.vs.HFD,IC__36,-0.005554084598230984,0.8352446072467624,0.9611839517523894
chow.vs.fast,HY__16,-0.02289750317516844,0.8355987591099572,0.9611839517523894
chow.vs.HFD,PFC__22,-0.013723805450846028,0.8359074456296758,0.9611839517523894
chow.vs.HFD,HY__73,0.020830339861710838,0.8361118305634732,0.9611839517523894
chow.vs.fast,IC__40,0.010781376676905529,0.836373498315885,0.9611839517523894
chow.vs.fast,HPF__33,0.008926238226874116,0.8448383320999789,0.964781545564314
chow.vs.fast,SC__58,0.0016801883701698106,0.8449537758881219,0.964781545564314
chow.vs.fast,SC__87,-0.010609953309932921,0.8453973817036006,0.964781545564314
chow.vs.HFD,SC__52,0.015076734823765797,0.847645887640609,0.964781545564314
chow.vs.HFD,PFC__56,0.003286415566769885,0.8479869794116852,0.964781545564314
chow.vs.HFD,SC__64,-0.007571977943267394,0.8487240899195467,0.964781545564314
chow.vs.HFD,HY__32,0.003984584827947423,0.8503965745893676,0.964781545564314
chow.vs.fast,SC__62,-0.012258664707710074,0.853145655523502,0.964781545564314
chow.vs.fast,IC__41,0.009972493351039355,0.8561453003537014,0.964781545564314
chow.vs.HFD,PFC__58,-0.0037074239234643953,0.8568814452218895,0.964781545564314
chow.vs.fast,SC__36,0.003461880086553723,0.8581191561128717,0.964781545564314
chow.vs.fast,PFC__64,-0.0025891623313346996,0.8586599198221188,0.964781545564314
chow.vs.fast,HY__34,-0.0019086080327379612,0.8593606034775387,0.964781545564314
chow.vs.fast,HPF__14,-0.013467289382458272,0.8609714821937821,0.964781545564314
chow.vs.HFD,HY__02,6.474558516377622e-4,0.8633024931716289,0.964781545564314
chow.vs.fast,HY__38,-0.0021197750605118394,0.863804848141144,0.964781545564314
chow.vs.fast,PFC__11,0.005646514467088037,0.8639834736396841,0.964781545564314
chow.vs.HFD,HY__24,0.0035594726500088364,0.8729686903844416,0.9703537051303472
chow.vs.HFD,PFC__10,-0.007628901500760213,0.8734282573915615,0.9703537051303472
chow.vs.HFD,SC__70,0.013399265641401231,0.874755176159204,0.9703537051303472
chow.vs.HFD,IC__42,-0.01886599827137414,0.8750068275488465,0.9703537051303472
chow.vs.HFD,SC__90,-0.01529792261794797,0.8787892885318789,0.9703537051303472
chow.vs.HFD,PFC__40,0.0010401197935862023,0.8790978612909655,0.9703537051303472
chow.vs.HFD,SC__89,0.014136660664640569,0.8801732738380161,0.9703537051303472
chow.vs.HFD,SC__54,-0.002013027786646911,0.8805597801779868,0.9703537051303472
chow.vs.HFD,SC__20,-0.016394930586431083,0.883590293088369,0.9714445572642265
chow.vs.HFD,IC__17,0.005305160772523239,0.8844495222853405,0.9714445572642265
chow.vs.HFD,IC__19,-0.0021257000318625754,0.8915074061442534,0.9758080426718011
chow.vs.fast,HY__15,-0.012444313750044239,0.8921534396144598,0.9758080426718011
chow.vs.HFD,PFC__78,-0.008439974657990568,0.8940690614538735,0.9758080426718011
chow.vs.HFD,IC__39,-0.002869117203172648,0.8949319449064221,0.9758080426718011
chow.vs.HFD,HY__76,0.005518704336171144,0.89570439737784735,0.9758080426718011
chow.vs.HFD,PFC__67,-0.0045466057252244885,0.9002657446310762,0.9761855642054696
chow.vs.fast,HPF__10,-0.008014081126298804,0.903177645781818,0.9761855642054696
chow.vs.fast,PFC__52,0.001729496263695161,0.9040009797981524,0.9761855642054696
chow.vs.fast,HPF__04,-0.0018447662104566348,0.9042473790173393,0.9761855642054696
chow.vs.fast,PFC__36,-0.003091068198167,0.9047590003829271,0.9761855642054696
chow.vs.fast,PFC__40,0.0018465525382236263,0.9047928886143234,0.9761855642054696
chow.vs.fast,PFC__77,-0.008216069768906164,0.9104433377578938,0.9782873727322582
chow.vs.HFD,PFC__38,0.003994034366205797,0.9105345639984648,0.9782873727322582
chow.vs.fast,SC__77,0.0016138106049796153,0.9111213740073569,0.9782873727322582
chow.vs.fast,HPF__12,-0.0022319817230921375,0.9131015053450704,0.9783758392264139
chow.vs.fast,IC__24,0.010545754973765649,0.9141242915757241,0.9783758392264139
chow.vs.HFD,PFC__45,-0.006819320478121823,0.9168698338168335,0.9797492642061857
chow.vs.HFD,HY__58,0.0066310283099763195,0.9206788075096801,0.9808614286842774
chow.vs.HFD,HPF__28,-0.0064897312133858544,0.9208385651379261,0.9808614286842774
chow.vs.fast,HY__60,0.004484397099394297,0.9233441758878816,0.9819692029283821
chow.vs.HFD,SC__13,0.0037798144856156374,0.9290098464511154,0.9861992567814787
chow.vs.HFD,PFC__57,-0.0024262255357830292,0.9306409222809678,0.9861992567814787
chow.vs.HFD,PFC__54,-0.0023576273148508326,0.9317375067801135,0.9861992567814787
chow.vs.HFD,PFC__52,0.001538445879098579,0.9406956981951009,0.9941105958844128
chow.vs.HFD,SC__16,0.002063840305283657,0.9423458548254188,0.9942861775323315
chow.vs.HFD,HPF__21,-0.0026581035873938985,0.9440623786936622,0.9945311222087323
chow.vs.HFD,HY__38,-8.759072587900501e-4,0.9466379994981928,0.9946627028995557
chow.vs.HFD,HY__06,0.005376577489454539,0.9495382098441304,0.9946627028995557
chow.vs.fast,PFC__76,0.0029597880938373945,0.9498223943913173,0.9946627028995557
chow.vs.HFD,SC__75,-0.0013359522211347922,0.9501255669488293,0.9946627028995557
chow.vs.fast,HPF__11,0.0028850712104525403,0.9536517765304616,0.9967967086979865
chow.vs.HFD,SC__31,-0.002186875741378781,0.9557251945510823,0.9974079133165501
chow.vs.HFD,SC__17,0.0038700368676806702,0.9589266267306441,0.9985660509122568
chow.vs.HFD,HPF__12,9.986473773897237e-4,0.9614681195024052,0.9985660509122568
chow.vs.HFD,IC__38,0.0027218589442807965,0.9632525330454702,0.9985660509122568
chow.vs.HFD,IC__14,-4.986685625410748e-4,0.9649465292439737,0.9985660509122568
chow.vs.HFD,PFC__66,-2.7618729186841654e-4,0.968565134316685,0.9985660509122568
chow.vs.HFD,HY__14,8.206932974605181e-4,0.9689402426861686,0.9985660509122568
chow.vs.fast,HY__30,-0.005468682159019063,0.9695229720856362,0.9985660509122568
chow.vs.HFD,SC__29,0.005105975672383623,0.9708437935175909,0.9985660509122568
chow.vs.HFD,HPF__22,-0.0027285653952267,0.9713732352688687,0.9985660509122568
chow.vs.HFD,HY__45,7.001073224645931e-4,0.9732092657716682,0.9985660509122568
chow.vs.HFD,HY__04,3.8985678547015637e-4,0.9765697766097738,0.9985660509122568
chow.vs.HFD,HY__60,-0.0015407675384559122,0.9778098923670968,0.9985660509122568
chow.vs.fast,HY__59,-4.646325839361876e-4,0.9782274709721344,0.9985660509122568
chow.vs.HFD,PFC__06,9.776424894308668e-4,0.9791340649002549,0.9985660509122568
chow.vs.fast,PFC__79,-5.412116460100788e-4,0.9791908887303772,0.9985660509122568
chow.vs.fast,HY__61,0.0014208000150830115,0.9812551204284391,0.9986888418342929
chow.vs.HFD,HY__35,-0.0011632650496425745,0.9842501425875416,0.9986888418342929
chow.vs.HFD,PFC__07,3.2555007179589483e-4,0.9855425438049772,0.9986888418342929
