comparison,module,coef,pvalue,pvalue_bh
chow.vs.fast,HPF__10,-0.04472900865066862,0.5967076255457484,0.9202238080705518
chow.vs.fast,HY__24,0.012700112171835089,0.6032780346618815,0.9265465928026304
chow.vs.fast,HY__10,0.006642276810432269,0.6070695435287322,0.9265465928026304
chow.vs.HFD,IC__09,-0.022816245467948165,0.6098150507541947,0.9265465928026304
chow.vs.HFD,HPF__34,0.02285313550559556,0.6134957237101667,0.9265465928026304
chow.vs.HFD,SC__22,-0.04200591307295867,0.6135279372236319,0.9265465928026304
chow.vs.fast,HY__29,-0.011487445291076476,0.6180065105893304,0.9265465928026304
chow.vs.HFD,SC__25,-0.03655610427916413,0.6224714857320552,0.9265465928026304
chow.vs.HFD,IC__25,-0.02278914812502847,0.6230114572763055,0.9265465928026304
chow.vs.HFD,IC__10,-0.030778056879931275,0.6233005032988468,0.9265465928026304
chow.vs.fast,SC__02,-0.019233555868877216,0.6263444453411251,0.9265465928026304
chow.vs.fast,HY__38,-0.004579701747706034,0.6281415796087647,0.9265465928026304
chow.vs.fast,HPF__18,0.03659816615042879,0.6292995791405481,0.9265465928026304
chow.vs.HFD,SC__49,-0.03212398949458607,0.6293046117690919,0.9265465928026304
chow.vs.fast,HPF__24,-0.012225662175272286,0.6320330903654239,0.9265465928026304
chow.vs.fast,HY__49,-0.030645802209629043,0.6336764396196306,0.9265465928026304
chow.vs.fast,SC__42,-0.026678466837387737,0.6356385340113981,0.9265465928026304
chow.vs.HFD,SC__77,0.00522634596530755,0.6394224217915738,0.9265465928026304
chow.vs.fast,IC__41,0.022831102702507676,0.6398013681569064,0.9265465928026304
chow.vs.HFD,HY__06,0.03047895970526271,0.643077209112328,0.9265465928026304
chow.vs.HFD,SC__90,0.037122026964740665,0.6434293755126865,0.9265465928026304
chow.vs.fast,IC__46,0.02802791565902133,0.6464650112040222,0.9265465928026304
chow.vs.fast,HPF__22,0.019267226925086565,0.6478487750777677,0.9265465928026304
chow.vs.fast,HPF__23,0.021548273049740496,0.6489020538100734,0.9265465928026304
chow.vs.fast,HY__45,-0.01142309265854804,0.6534151951203269,0.9265465928026304
chow.vs.fast,HPF__37,0.030465964061539556,0.6544164506416571,0.9265465928026304
chow.vs.HFD,IC__38,-0.018499043763414113,0.6592987043782684,0.9265465928026304
chow.vs.HFD,HY__08,0.009937971181194783,0.6612730406355568,0.9265465928026304
chow.vs.fast,SC__31,0.014905814710661637,0.6616187743030917,0.9265465928026304
chow.vs.HFD,HPF__19,0.008135805676174305,0.6666802278059418,0.9265465928026304
chow.vs.fast,HY__22,-0.0024733418668810773,0.6678460937482309,0.9265465928026304
chow.vs.HFD,HPF__29,-0.02518057395347357,0.6688686469291096,0.9265465928026304
chow.vs.fast,SC__63,0.032870621554487695,0.6700356029209471,0.9265465928026304
chow.vs.fast,HY__39,0.007993753992112933,0.6701187047744188,0.9265465928026304
chow.vs.HFD,HY__45,-0.015392133014286841,0.671225105393404,0.9265465928026304
chow.vs.fast,SC__75,0.009537406916304204,0.6718681473108351,0.9265465928026304
chow.vs.fast,HY__73,0.022130493692919945,0.6727088673622129,0.9265465928026304
chow.vs.HFD,HY__01,-0.021669297755341915,0.6739896031355354,0.9265465928026304
chow.vs.HFD,SC__16,-0.037317596599041804,0.6741251846360761,0.9265465928026304
chow.vs.HFD,SC__70,0.033084243980823366,0.6742176586088209,0.9265465928026304
chow.vs.fast,HPF__20,0.011488966855325002,0.6744477158834156,0.9265465928026304
chow.vs.fast,IC__26,-0.0028956266652583264,0.6763928884031623,0.9265465928026304
chow.vs.HFD,IC__36,-0.012322407257505542,0.6770372220075287,0.9265465928026304
chow.vs.HFD,HY__24,0.008112449679042283,0.6819494127140824,0.9265465928026304
chow.vs.HFD,SC__73,0.01056245683606777,0.6854280404527835,0.9265465928026304
chow.vs.fast,SC__53,0.012618144892693658,0.6878435476565166,0.9265465928026304
chow.vs.HFD,HPF__36,0.0059043420859516225,0.6888178907479602,0.9265465928026304
chow.vs.fast,IC__33,0.0046893064465514545,0.6916273274665384,0.9265465928026304
chow.vs.HFD,SC__87,-0.01800510376572007,0.6937648875215126,0.9265465928026304
chow.vs.HFD,HY__28,0.003454780180552089,0.6937933480358649,0.9265465928026304
chow.vs.HFD,HY__13,-0.03389062570587635,0.69410238248722,0.9265465928026304
chow.vs.fast,HY__62,0.0053270059880182845,0.6942391421813559,0.9265465928026304
chow.vs.fast,SC__57,-0.007046916891821906,0.6949099446019729,0.9265465928026304
chow.vs.HFD,SC__80,-0.038333936432823935,0.6986184785346863,0.9277076382234829
chow.vs.fast,SC__59,-0.011818902518329457,0.7025117158366644,0.9277076382234829
chow.vs.fast,IC__27,-0.017884290267368912,0.705634187178876,0.9277076382234829
chow.vs.HFD,HPF__22,0.024163103822178525,0.7092636001604974,0.9277076382234829
chow.vs.HFD,SC__76,-0.02960188971949955,0.7117719248815839,0.9277076382234829
chow.vs.HFD,SC__17,-0.03097691237126951,0.7123904706995274,0.9277076382234829
chow.vs.fast,HY__21,-0.017649320412681944,0.7128774306541215,0.9277076382234829
chow.vs.HFD,HY__31,-0.013227040668928405,0.7145487368501409,0.9277076382234829
chow.vs.fast,IC__09,-0.011042056732103896,0.7146604332421882,0.9277076382234829
chow.vs.fast,HY__47,-0.010439231804192551,0.716896751685197,0.9277076382234829
chow.vs.HFD,HPF__07,-0.013218651199740052,0.7210605316628835,0.9277076382234829
chow.vs.fast,HPF__02,0.02264421191911258,0.7216289152699618,0.9277076382234829
chow.vs.fast,SC__70,0.018309202432033243,0.7239009374486303,0.9277076382234829
chow.vs.fast,HY__16,0.018371741004979937,0.72414921036403,0.9277076382234829
chow.vs.fast,HPF__13,0.0073122632771277,0.7246624864136595,0.9277076382234829
chow.vs.HFD,HY__35,0.0160339596967584,0.7273402721869611,0.9277076382234829
chow.vs.fast,HY__27,0.008191510804596607,0.7274786628456894,0.9277076382234829
chow.vs.fast,SC__16,-0.024103560219319767,0.7286274553669785,0.9277076382234829
chow.vs.HFD,HY__70,-0.010085306293054166,0.7317453606897135,0.9277076382234829
chow.vs.HFD,IC__27,-0.0174329803694193,0.7363338586823669,0.9277076382234829
chow.vs.fast,HY__30,0.02345580789319684,0.7368090729617902,0.9277076382234829
chow.vs.HFD,HY__14,-0.03522882844363381,0.7381164649111489,0.9277076382234829
chow.vs.HFD,IC__32,0.009710585238746875,0.7391088189745318,0.9277076382234829
chow.vs.fast,IC__23,0.016105735483249603,0.7407214446211496,0.9277076382234829
chow.vs.fast,HY__64,-0.0023356382266480004,0.7417230722476583,0.9277076382234829
chow.vs.fast,SC__69,0.009457657290534468,0.7428908821711484,0.9277076382234829
chow.vs.fast,SC__48,-0.012989999044602163,0.7461150847875988,0.9294669669373494
chow.vs.HFD,SC__85,-0.006216501331904707,0.7486765556659603,0.9299011597408179
chow.vs.fast,IC__29,0.018088182802183873,0.7500960526815581,0.9299011597408179
chow.vs.fast,SC__56,-0.005119496019142652,0.7541632047106999,0.9303340400229395
chow.vs.HFD,SC__24,0.013140425877683609,0.7562381448562535,0.9303340400229395
chow.vs.HFD,HY__23,0.023439094659445783,0.7574164630868911,0.9303340400229395
chow.vs.HFD,IC__17,0.010076163844917678,0.7577134661905582,0.9303340400229395
chow.vs.HFD,SC__13,0.013838085235218704,0.7599696403814313,0.9308719040078776
chow.vs.fast,IC__19,-0.0025065711630809324,0.7619275189896342,0.9310426962355435
chow.vs.fast,HY__61,-0.010985977917314576,0.7664082367717925,0.9342881362551376
chow.vs.fast,SC__44,-0.014231129532875907,0.7738620310784423,0.9411338715253266
chow.vs.fast,HY__07,0.0035159389167219693,0.7874538323585766,0.9553942231459508
chow.vs.HFD,IC__14,-0.007076282554395852,0.7905117243285582,0.9568368861849215
chow.vs.fast,SC__17,-0.01805149105031222,0.8011433506716162,0.9635673203203224
chow.vs.fast,SC__33,-0.0156780318914027,0.8017167443562244,0.9635673203203224
chow.vs.HFD,SC__04,-0.01764887226060362,0.8017181219852683,0.9635673203203224
chow.vs.HFD,HY__38,-0.0028106001546856253,0.8058051427709092,0.9650851734538554
chow.vs.fast,HPF__27,-0.008749402183737149,0.8067508871840823,0.9650851734538554
chow.vs.HFD,HPF__03,-0.01117115610783433,0.8102671090683942,0.9670320742261488
chow.vs.HFD,IC__04,-0.006661554797085277,0.8187667790143103,0.9700137259461848
chow.vs.fast,HPF__03,0.006488201980523248,0.8188215694970169,0.9700137259461848
chow.vs.HFD,SC__39,0.00604743782400666,0.8218849430603367,0.9700137259461848
chow.vs.HFD,SC__26,-0.020363584070021958,0.8246484694501592,0.9700137259461848
chow.vs.HFD,SC__20,0.01969694161422778,0.8252055539050472,0.9700137259461848
chow.vs.HFD,HY__62,0.003419340650968289,0.8260415058999122,0.9700137259461848
chow.vs.HFD,IC__18,-0.010606959852445782,0.8278873443276327,0.9700137259461848
chow.vs.HFD,SC__59,-0.006939509428384438,0.8286633596633399,0.9700137259461848
chow.vs.fast,HY__14,-0.013811284175054844,0.8321161227361177,0.9700137259461848
chow.vs.fast,HPF__06,0.006479311717015422,0.8323960032946611,0.9700137259461848
chow.vs.HFD,SC__88,0.017281931205103566,0.8336055457350027,0.9700137259461848
chow.vs.fast,HPF__04,-0.00861778058633314,0.8363524689023205,0.971003319904735
chow.vs.HFD,HPF__18,-0.01876807175569522,0.8413782851603466,0.9731487094918305
chow.vs.HFD,IC__12,0.005377694102805741,0.8420017154392206,0.9731487094918305
chow.vs.HFD,HPF__01,-0.009428890351880775,0.8452925305081056,0.9747517468922299
chow.vs.HFD,SC__52,0.010514193850577318,0.8516031155491778,0.9765122950308334
chow.vs.HFD,IC__31,0.013931918733218382,0.8519979880971449,0.9765122950308334
chow.vs.HFD,SC__50,0.005070249680709498,0.8568481061519834,0.9765122950308334
chow.vs.HFD,SC__42,-0.013150061683864926,0.8590884060775519,0.9765122950308334
chow.vs.HFD,HPF__09,-0.008127961147711988,0.8635981730050246,0.9765122950308334
chow.vs.fast,IC__37,-0.009728565503436938,0.8640098316336358,0.9765122950308334
chow.vs.fast,IC__10,0.008088466769025129,0.86479432370906,0.9765122950308334
chow.vs.HFD,HY__04,0.001967644614469226,0.8668331043197613,0.9765122950308334
chow.vs.fast,HY__05,0.004742323089515479,0.870444438215275,0.9765122950308334
chow.vs.HFD,HPF__21,0.00609671333569815,0.8739871343375032,0.9765122950308334
chow.vs.fast,IC__47,0.006731136109397223,0.8745397999632559,0.9765122950308334
chow.vs.HFD,HPF__12,-0.007407444554153549,0.8784015868452787,0.9765122950308334
chow.vs.fast,HPF__21,-0.004288174587091089,0.8786581563634612,0.9765122950308334
chow.vs.fast,SC__26,0.009272457073472544,0.8797187005281132,0.9765122950308334
chow.vs.HFD,IC__24,-0.010280161814729464,0.8798911588811571,0.9765122950308334
chow.vs.fast,SC__64,-0.004858879462454312,0.8804217917573621,0.9765122950308334
chow.vs.fast,HPF__09,0.005698835146281578,0.882230918879525,0.9765122950308334
chow.vs.HFD,HY__60,0.005885363827607939,0.882489822668399,0.9765122950308334
chow.vs.HFD,HY__53,0.007435703543172342,0.8843207463605416,0.9765122950308334
chow.vs.fast,HY__72,-0.006786967387890995,0.8849642673716928,0.9765122950308334
chow.vs.HFD,SC__71,-0.009635558784634738,0.8896875124632959,0.9796129169488333
chow.vs.fast,HY__04,-0.0012444004850651203,0.9043834867372573,0.9851993729283248
chow.vs.fast,SC__91,-0.003151775348091008,0.9047406460669758,0.9851993729283248
chow.vs.HFD,SC__55,-0.0027010485057408027,0.9080701713776285,0.9851993729283248
chow.vs.HFD,IC__13,0.0010427697603594376,0.9099513692128058,0.9851993729283248
chow.vs.fast,SC__39,0.0019586306550539953,0.9105514948312989,0.9851993729283248
chow.vs.fast,SC__40,0.001983856362630009,0.9114403432009219,0.9851993729283248
chow.vs.HFD,HPF__28,0.005151252203450772,0.9156869515901789,0.9851993729283248
chow.vs.HFD,SC__03,8.793786147266947e-4,0.9163224431761601,0.9851993729283248
chow.vs.fast,SC__15,0.0036752558167803748,0.9178360176626803,0.9851993729283248
chow.vs.fast,SC__38,0.006032150481715948,0.919039275127743,0.9851993729283248
chow.vs.HFD,HY__27,0.002840222164507996,0.925628754585661,0.9851993729283248
chow.vs.HFD,IC__23,-0.004519422735225269,0.9260196883215386,0.9851993729283248
chow.vs.fast,SC__74,-0.0020941731164015116,0.9277983400710996,0.9851993729283248
chow.vs.HFD,IC__05,0.004059453360139389,0.9295144814922705,0.9851993729283248
chow.vs.fast,HPF__15,0.0031477072489739886,0.9302018853975912,0.9851993729283248
chow.vs.fast,SC__14,-0.005935232851869517,0.931154204422654,0.9851993729283248
chow.vs.HFD,HY__58,0.004047828942742046,0.9345051864605388,0.9851993729283248
chow.vs.HFD,SC__41,-0.0020760665289354685,0.9352538083485673,0.9851993729283248
chow.vs.fast,HY__28,5.909602353815365e-4,0.9385896337373997,0.9851993729283248
chow.vs.fast,SC__41,0.0016480824921656723,0.940562583103626,0.9851993729283248
chow.vs.HFD,SC__46,9.250792841965645e-4,0.9406793216073517,0.9851993729283248
chow.vs.HFD,IC__21,-0.001411418538360895,0.9407667687505762,0.9851993729283248
chow.vs.fast,HY__13,-0.003148217387418156,0.9499947096509436,0.9851993729283248
chow.vs.fast,SC__09,0.003388855028630925,0.951131112035488,0.9851993729283248
chow.vs.HFD,IC__19,7.214064961201252e-4,0.9516861518500973,0.9851993729283248
chow.vs.HFD,SC__36,-0.0010348293260140082,0.9528060901365192,0.9851993729283248
chow.vs.HFD,HY__76,0.0022498622078423168,0.9529874993805385,0.9851993729283248
chow.vs.fast,HY__09,0.002460681769412887,0.9532362172073691,0.9851993729283248
chow.vs.HFD,HY__16,0.004801549361896915,0.9545903866766926,0.9851993729283248
chow.vs.fast,IC__36,0.0019093505717478192,0.9556115586780283,0.9851993729283248
chow.vs.fast,IC__39,-6.753306093218311e-4,0.9583673742539789,0.9851993729283248
chow.vs.fast,IC__24,-0.002456075821335993,0.9595430684732024,0.9851993729283248
chow.vs.HFD,IC__34,0.0029993835301968634,0.9620348968795271,0.9851993729283248
chow.vs.HFD,HY__02,-1.856015312584789e-4,0.9639266711753726,0.9851993729283248
chow.vs.HFD,HY__11,-0.003923216186692381,0.9682001897604031,0.9851993729283248
chow.vs.HFD,SC__31,-0.0016275091604813726,0.9688066617380908,0.9851993729283248
chow.vs.fast,HY__15,0.0018514094119346186,0.9691218702811419,0.9851993729283248
chow.vs.HFD,HPF__23,-0.0033280630616391847,0.9707867471763074,0.9851993729283248
chow.vs.HFD,IC__35,5.750013234551496e-4,0.9747900875962578,0.9851993729283248
chow.vs.fast,SC__47,-6.334617302810665e-4,0.9752764973786902,0.9851993729283248
chow.vs.HFD,IC__28,4.8498311885152094e-4,0.9757172074184813,0.9851993729283248
chow.vs.HFD,HY__46,-0.001043507308728644,0.9758716477980894,0.9851993729283248
chow.vs.fast,SC__82,7.31621408934524e-4,0.9775025028273223,0.9851993729283248
chow.vs.fast,IC__02,3.6432202830606624e-4,0.9815775994524207,0.9873629291152051
chow.vs.fast,IC__12,-4.06554145691828e-4,0.9860037977375378,0.9898704792972928
chow.vs.HFD,IC__42,7.446563072890065e-4,0.9919620202188317,0.9939032374795339
chow.vs.HFD,HPF__02,-5.670501963087579e-4,0.9948650298942526,0.9948650298942526
