GSM,filename,name,seq_run,seq_sample,rna_conc_qbit,box_id,animal_id,diet,diet_kcal,region,hemisphere,experiment_start,time_of_euthanasia,experiment_duration,bw_i_pre,bw_i,bw_f,bw_change,bw_change_pct,bw_change_pct_ph,fw_i,fw_f,kcal_intake,power_intake,notes
GSM7517885,15_Highfatdiet_PFC_left_S72,S0010_15_HFD_PFC,10.0,S72,22.6,41,15,HFD,5560,PFC,left,2019-01-29T18:08:00Z,2019-01-30T10:08:00Z,16.0,,26.5,26.3,-0.1999999999999993,-0.0075471698113207,-0.0004716981132075455,495.0,490.1,13621.999999999936,851.374999999996,OBS. Lost weight.
GSM7517862,16_Highfatdiet_PFC_right_S76,S0010_16_HFD_PFC,10.0,S76,54.6,41,16,HFD,5560,PFC,right,2019-01-29T18:08:00Z,2019-01-30T10:18:00Z,16.166666666666668,,24.2,24.3,0.1000000000000014,0.0041322314049587,0.0002556019425747672,495.0,490.1,13621.999999999936,842.5979381443259,
GSM7517868,16_Highfatdiet_PFC_right_S76,S0010_16_HFD_PFC,10.0,S76,54.6,41,16,HFD,5560,PFC,right,2019-01-29T18:08:00Z,2019-01-30T10:18:00Z,16.166666666666668,,24.2,24.3,0.1000000000000014,0.0041322314049587,0.0002556019425747672,495.0,490.1,13621.999999999936,842.5979381443259,
GSM7517874,16_Highfatdiet_PFC_right_S76,S0010_16_HFD_PFC,10.0,S76,54.6,41,16,HFD,5560,PFC,right,2019-01-29T18:08:00Z,2019-01-30T10:18:00Z,16.166666666666668,,24.2,24.3,0.1000000000000014,0.0041322314049587,0.0002556019425747672,495.0,490.1,13621.999999999936,842.5979381443259,
GSM7517880,16_Highfatdiet_PFC_right_S76,S0010_16_HFD_PFC,10.0,S76,54.6,41,16,HFD,5560,PFC,right,2019-01-29T18:08:00Z,2019-01-30T10:18:00Z,16.166666666666668,,24.2,24.3,0.1000000000000014,0.0041322314049587,0.0002556019425747672,495.0,490.1,13621.999999999936,842.5979381443259,
GSM7517886,16_Highfatdiet_PFC_right_S76,S0010_16_HFD_PFC,10.0,S76,54.6,41,16,HFD,5560,PFC,right,2019-01-29T18:08:00Z,2019-01-30T10:18:00Z,16.166666666666668,,24.2,24.3,0.1000000000000014,0.0041322314049587,0.0002556019425747672,495.0,490.1,13621.999999999936,842.5979381443259,
GSM7517863,17_Highfatdiet_PFC_right_S89,S0010_17_HFD_PFC,10.0,S89,18.2,42,17,HFD,5560,PFC,right,2019-01-29T18:58:00Z,2019-01-30T10:58:00Z,16.0,,26.3,26.3,0.0,0.0,0.0,482.9,477.3,15567.999999999904,972.999999999994,
GSM7517869,17_Highfatdiet_PFC_right_S89,S0010_17_HFD_PFC,10.0,S89,18.2,42,17,HFD,5560,PFC,right,2019-01-29T18:58:00Z,2019-01-30T10:58:00Z,16.0,,26.3,26.3,0.0,0.0,0.0,482.9,477.3,15567.999999999904,972.999999999994,
GSM7517875,17_Highfatdiet_PFC_right_S89,S0010_17_HFD_PFC,10.0,S89,18.2,42,17,HFD,5560,PFC,right,2019-01-29T18:58:00Z,2019-01-30T10:58:00Z,16.0,,26.3,26.3,0.0,0.0,0.0,482.9,477.3,15567.999999999904,972.999999999994,
GSM7517881,17_Highfatdiet_PFC_right_S89,S0010_17_HFD_PFC,10.0,S89,18.2,42,17,HFD,5560,PFC,right,2019-01-29T18:58:00Z,2019-01-30T10:58:00Z,16.0,,26.3,26.3,0.0,0.0,0.0,482.9,477.3,15567.999999999904,972.999999999994,
GSM7517887,17_Highfatdiet_PFC_right_S89,S0010_17_HFD_PFC,10.0,S89,18.2,42,17,HFD,5560,PFC,right,2019-01-29T18:58:00Z,2019-01-30T10:58:00Z,16.0,,26.3,26.3,0.0,0.0,0.0,482.9,477.3,15567.999999999904,972.999999999994,
GSM7517864,18_Highfatdiet_PFC_right_S48,S0010_18_HFD_PFC,10.0,S48,23.2,42,18,HFD,5560,PFC,right,2019-01-29T18:58:00Z,2019-01-30T11:10:00Z,16.2,,25.5,25.3,-0.1999999999999993,-0.0078431372549019,-0.0004841442749939465,482.9,477.3,15567.999999999904,960.9876543209818,OBS. Lost weight.
GSM7517870,18_Highfatdiet_PFC_right_S48,S0010_18_HFD_PFC,10.0,S48,23.2,42,18,HFD,5560,PFC,right,2019-01-29T18:58:00Z,2019-01-30T11:10:00Z,16.2,,25.5,25.3,-0.1999999999999993,-0.0078431372549019,-0.0004841442749939465,482.9,477.3,15567.999999999904,960.9876543209818,OBS. Lost weight.
GSM7517876,18_Highfatdiet_PFC_right_S48,S0010_18_HFD_PFC,10.0,S48,23.2,42,18,HFD,5560,PFC,right,2019-01-29T18:58:00Z,2019-01-30T11:10:00Z,16.2,,25.5,25.3,-0.1999999999999993,-0.0078431372549019,-0.0004841442749939465,482.9,477.3,15567.999999999904,960.9876543209818,OBS. Lost weight.
GSM7517882,18_Highfatdiet_PFC_right_S48,S0010_18_HFD_PFC,10.0,S48,23.2,42,18,HFD,5560,PFC,right,2019-01-29T18:58:00Z,2019-01-30T11:10:00Z,16.2,,25.5,25.3,-0.1999999999999993,-0.0078431372549019,-0.0004841442749939465,482.9,477.3,15567.999999999904,960.9876543209818,OBS. Lost weight.
GSM7517888,18_Highfatdiet_PFC_right_S48,S0010_18_HFD_PFC,10.0,S48,23.2,42,18,HFD,5560,PFC,right,2019-01-29T18:58:00Z,2019-01-30T11:10:00Z,16.2,,25.5,25.3,-0.1999999999999993,-0.0078431372549019,-0.0004841442749939465,482.9,477.3,15567.999999999904,960.9876543209818,OBS. Lost weight.
GSM7517889,143_1_Hyp_chow_S7,S0037_1431_chow_HY,37.0,S7,330.0,1431,1431,chow,3227,HY,both,2019-06-24T09:45:00Z,2019-06-25T09:45:00Z,24.0,21.5,22.7,23.0,0.3000000000000007,0.013215859030837,0.0005506607929515432,663.5,660.1,10971.799999999928,457.1583333333303,
GSM7517902,143_1_Hyp_chow_S7,S0037_1431_chow_HY,37.0,S7,330.0,1431,1431,chow,3227,HY,both,2019-06-24T09:45:00Z,2019-06-25T09:45:00Z,24.0,21.5,22.7,23.0,0.3000000000000007,0.013215859030837,0.0005506607929515432,663.5,660.1,10971.799999999928,457.1583333333303,
GSM7517911,143_1_Hyp_chow_S7,S0037_1431_chow_HY,37.0,S7,330.0,1431,1431,chow,3227,HY,both,2019-06-24T09:45:00Z,2019-06-25T09:45:00Z,24.0,21.5,22.7,23.0,0.3000000000000007,0.013215859030837,0.0005506607929515432,663.5,660.1,10971.799999999928,457.1583333333303,
GSM7517918,143_1_Hyp_chow_S7,S0037_1431_chow_HY,37.0,S7,330.0,1431,1431,chow,3227,HY,both,2019-06-24T09:45:00Z,2019-06-25T09:45:00Z,24.0,21.5,22.7,23.0,0.3000000000000007,0.013215859030837,0.0005506607929515432,663.5,660.1,10971.799999999928,457.1583333333303,
GSM7517962,143_1_Hyp_chow_S7,S0037_1431_chow_HY,37.0,S7,330.0,1431,1431,chow,3227,HY,both,2019-06-24T09:45:00Z,2019-06-25T09:45:00Z,24.0,21.5,22.7,23.0,0.3000000000000007,0.013215859030837,0.0005506607929515432,663.5,660.1,10971.799999999928,457.1583333333303,
GSM7517890,143_2_Hyp_chow_S25,S0037_1432_chow_HY,37.0,S25,312.0,1432,1432,chow,3227,HY,both,2019-06-24T09:50:00Z,2019-06-25T09:50:00Z,24.0,24.7,25.1,25.5,0.3999999999999986,0.0159362549800796,0.0006640106241699844,634.2,630.0,13553.400000000149,564.7250000000062,
GSM7517897,143_2_Hyp_chow_S25,S0037_1432_chow_HY,37.0,S25,312.0,1432,1432,chow,3227,HY,both,2019-06-24T09:50:00Z,2019-06-25T09:50:00Z,24.0,24.7,25.1,25.5,0.3999999999999986,0.0159362549800796,0.0006640106241699844,634.2,630.0,13553.400000000149,564.7250000000062,
GSM7517903,143_2_Hyp_chow_S25,S0037_1432_chow_HY,37.0,S25,312.0,1432,1432,chow,3227,HY,both,2019-06-24T09:50:00Z,2019-06-25T09:50:00Z,24.0,24.7,25.1,25.5,0.3999999999999986,0.0159362549800796,0.0006640106241699844,634.2,630.0,13553.400000000149,564.7250000000062,
GSM7517912,143_2_Hyp_chow_S25,S0037_1432_chow_HY,37.0,S25,312.0,1432,1432,chow,3227,HY,both,2019-06-24T09:50:00Z,2019-06-25T09:50:00Z,24.0,24.7,25.1,25.5,0.3999999999999986,0.0159362549800796,0.0006640106241699844,634.2,630.0,13553.400000000149,564.7250000000062,
GSM7517968,143_2_Hyp_chow_S25,S0037_1432_chow_HY,37.0,S25,312.0,1432,1432,chow,3227,HY,both,2019-06-24T09:50:00Z,2019-06-25T09:50:00Z,24.0,24.7,25.1,25.5,0.3999999999999986,0.0159362549800796,0.0006640106241699844,634.2,630.0,13553.400000000149,564.7250000000062,
GSM7517891,144_1_Hyp_chow_S68,S0037_1441_chow_HY,37.0,S68,195.6,1441,1441,chow,3227,HY,both,2019-06-24T10:05:00Z,2019-06-25T10:05:00Z,24.0,25.1,25.7,25.8,0.1000000000000014,0.0038910505836576,0.0001621271076524018,654.1,649.6,14521.5,605.0625,
GSM7517904,144_1_Hyp_chow_S68,S0037_1441_chow_HY,37.0,S68,195.6,1441,1441,chow,3227,HY,both,2019-06-24T10:05:00Z,2019-06-25T10:05:00Z,24.0,25.1,25.7,25.8,0.1000000000000014,0.0038910505836576,0.0001621271076524018,654.1,649.6,14521.5,605.0625,
GSM7517913,144_1_Hyp_chow_S68,S0037_1441_chow_HY,37.0,S68,195.6,1441,1441,chow,3227,HY,both,2019-06-24T10:05:00Z,2019-06-25T10:05:00Z,24.0,25.1,25.7,25.8,0.1000000000000014,0.0038910505836576,0.0001621271076524018,654.1,649.6,14521.5,605.0625,
GSM7517919,144_1_Hyp_chow_S68,S0037_1441_chow_HY,37.0,S68,195.6,1441,1441,chow,3227,HY,both,2019-06-24T10:05:00Z,2019-06-25T10:05:00Z,24.0,25.1,25.7,25.8,0.1000000000000014,0.0038910505836576,0.0001621271076524018,654.1,649.6,14521.5,605.0625,
GSM7517963,144_1_Hyp_chow_S68,S0037_1441_chow_HY,37.0,S68,195.6,1441,1441,chow,3227,HY,both,2019-06-24T10:05:00Z,2019-06-25T10:05:00Z,24.0,25.1,25.7,25.8,0.1000000000000014,0.0038910505836576,0.0001621271076524018,654.1,649.6,14521.5,605.0625,
GSM7517892,144_2_Hyp_chow_S2,S0037_1442_chow_HY,37.0,S2,233.4,1442,1442,chow,3227,HY,both,2019-06-24T10:15:00Z,2019-06-25T10:15:00Z,24.0,28.3,28.5,28.4,-0.1000000000000014,-0.0035087719298246,-0.0001461988304093588,656.7,652.4,13876.10000000022,578.1708333333426,
GSM7517898,144_2_Hyp_chow_S2,S0037_1442_chow_HY,37.0,S2,233.4,1442,1442,chow,3227,HY,both,2019-06-24T10:15:00Z,2019-06-25T10:15:00Z,24.0,28.3,28.5,28.4,-0.1000000000000014,-0.0035087719298246,-0.0001461988304093588,656.7,652.4,13876.10000000022,578.1708333333426,
GSM7517905,144_2_Hyp_chow_S2,S0037_1442_chow_HY,37.0,S2,233.4,1442,1442,chow,3227,HY,both,2019-06-24T10:15:00Z,2019-06-25T10:15:00Z,24.0,28.3,28.5,28.4,-0.1000000000000014,-0.0035087719298246,-0.0001461988304093588,656.7,652.4,13876.10000000022,578.1708333333426,
GSM7517966,144_2_Hyp_chow_S2,S0037_1442_chow_HY,37.0,S2,233.4,1442,1442,chow,3227,HY,both,2019-06-24T10:15:00Z,2019-06-25T10:15:00Z,24.0,28.3,28.5,28.4,-0.1000000000000014,-0.0035087719298246,-0.0001461988304093588,656.7,652.4,13876.10000000022,578.1708333333426,
GSM7517969,144_2_Hyp_chow_S2,S0037_1442_chow_HY,37.0,S2,233.4,1442,1442,chow,3227,HY,both,2019-06-24T10:15:00Z,2019-06-25T10:15:00Z,24.0,28.3,28.5,28.4,-0.1000000000000014,-0.0035087719298246,-0.0001461988304093588,656.7,652.4,13876.10000000022,578.1708333333426,
GSM7517893,145_2_Hyp_chow_S41,S0037_1452_chow_HY,37.0,S41,92.4,1452,1452,chow,3227,HY,both,2019-06-24T10:40:00Z,2019-06-25T10:40:00Z,24.0,26.7,26.6,26.7,0.0999999999999978,0.0037593984962405,0.00015664160401002172,683.0,679.5,11294.5,470.6041666666667,
GSM7517907,145_2_Hyp_chow_S41,S0037_1452_chow_HY,37.0,S41,92.4,1452,1452,chow,3227,HY,both,2019-06-24T10:40:00Z,2019-06-25T10:40:00Z,24.0,26.7,26.6,26.7,0.0999999999999978,0.0037593984962405,0.00015664160401002172,683.0,679.5,11294.5,470.6041666666667,
GSM7517921,145_2_Hyp_chow_S41,S0037_1452_chow_HY,37.0,S41,92.4,1452,1452,chow,3227,HY,both,2019-06-24T10:40:00Z,2019-06-25T10:40:00Z,24.0,26.7,26.6,26.7,0.0999999999999978,0.0037593984962405,0.00015664160401002172,683.0,679.5,11294.5,470.6041666666667,
GSM7517964,145_2_Hyp_chow_S41,S0037_1452_chow_HY,37.0,S41,92.4,1452,1452,chow,3227,HY,both,2019-06-24T10:40:00Z,2019-06-25T10:40:00Z,24.0,26.7,26.6,26.7,0.0999999999999978,0.0037593984962405,0.00015664160401002172,683.0,679.5,11294.5,470.6041666666667,
GSM7517967,145_2_Hyp_chow_S41,S0037_1452_chow_HY,37.0,S41,92.4,1452,1452,chow,3227,HY,both,2019-06-24T10:40:00Z,2019-06-25T10:40:00Z,24.0,26.7,26.6,26.7,0.0999999999999978,0.0037593984962405,0.00015664160401002172,683.0,679.5,11294.5,470.6041666666667,
GSM7517894,142_3_Hyp_chow_S38,S0037_1423_chow_HY,37.0,S38,366.0,1423,1423,chow,3227,HY,both,2019-06-24T11:00:00Z,2019-06-25T11:00:00Z,24.0,25.5,25.9,25.8,-0.0999999999999978,-0.0038610038610037,-0.00016087516087515743,593.1,589.1,12908.0,537.8333333333334,Sup. Colliculus for 142.3 is in tube 145.4
GSM7517900,142_3_Hyp_chow_S38,S0037_1423_chow_HY,37.0,S38,366.0,1423,1423,chow,3227,HY,both,2019-06-24T11:00:00Z,2019-06-25T11:00:00Z,24.0,25.5,25.9,25.8,-0.0999999999999978,-0.0038610038610037,-0.00016087516087515743,593.1,589.1,12908.0,537.8333333333334,Sup. Colliculus for 142.3 is in tube 145.4
GSM7517908,142_3_Hyp_chow_S38,S0037_1423_chow_HY,37.0,S38,366.0,1423,1423,chow,3227,HY,both,2019-06-24T11:00:00Z,2019-06-25T11:00:00Z,24.0,25.5,25.9,25.8,-0.0999999999999978,-0.0038610038610037,-0.00016087516087515743,593.1,589.1,12908.0,537.8333333333334,Sup. Colliculus for 142.3 is in tube 145.4
GSM7517915,142_3_Hyp_chow_S38,S0037_1423_chow_HY,37.0,S38,366.0,1423,1423,chow,3227,HY,both,2019-06-24T11:00:00Z,2019-06-25T11:00:00Z,24.0,25.5,25.9,25.8,-0.0999999999999978,-0.0038610038610037,-0.00016087516087515743,593.1,589.1,12908.0,537.8333333333334,Sup. Colliculus for 142.3 is in tube 145.4
GSM7517970,142_3_Hyp_chow_S38,S0037_1423_chow_HY,37.0,S38,366.0,1423,1423,chow,3227,HY,both,2019-06-24T11:00:00Z,2019-06-25T11:00:00Z,24.0,25.5,25.9,25.8,-0.0999999999999978,-0.0038610038610037,-0.00016087516087515743,593.1,589.1,12908.0,537.8333333333334,Sup. Colliculus for 142.3 is in tube 145.4
GSM7517895,144_3_Hyp_chow_S40,S0037_1443_chow_HY,37.0,S40,171.0,1443,1443,chow,3227,HY,both,2019-06-24T11:05:00Z,2019-06-25T11:05:00Z,24.0,24.4,24.8,24.8,0.0,0.0,0.0,642.8,638.7,13230.699999999706,551.2791666666544,
GSM7517901,144_3_Hyp_chow_S40,S0037_1443_chow_HY,37.0,S40,171.0,1443,1443,chow,3227,HY,both,2019-06-24T11:05:00Z,2019-06-25T11:05:00Z,24.0,24.4,24.8,24.8,0.0,0.0,0.0,642.8,638.7,13230.699999999706,551.2791666666544,
GSM7517909,144_3_Hyp_chow_S40,S0037_1443_chow_HY,37.0,S40,171.0,1443,1443,chow,3227,HY,both,2019-06-24T11:05:00Z,2019-06-25T11:05:00Z,24.0,24.4,24.8,24.8,0.0,0.0,0.0,642.8,638.7,13230.699999999706,551.2791666666544,
GSM7517916,144_3_Hyp_chow_S40,S0037_1443_chow_HY,37.0,S40,171.0,1443,1443,chow,3227,HY,both,2019-06-24T11:05:00Z,2019-06-25T11:05:00Z,24.0,24.4,24.8,24.8,0.0,0.0,0.0,642.8,638.7,13230.699999999706,551.2791666666544,
GSM7517922,144_3_Hyp_chow_S40,S0037_1443_chow_HY,37.0,S40,171.0,1443,1443,chow,3227,HY,both,2019-06-24T11:05:00Z,2019-06-25T11:05:00Z,24.0,24.4,24.8,24.8,0.0,0.0,0.0,642.8,638.7,13230.699999999706,551.2791666666544,
GSM7517896,142_2_HIPL_chow_S67,S0037_1422_chow_HPF,37.0,S67,40.44,1422,1422,chow,3227,HPF,left,2019-06-24T09:10:00Z,2019-06-25T09:10:00Z,24.0,26.5,26.0,26.9,0.8999999999999986,0.0346153846153845,0.0014423076923076,601.9,598.6,10649.099999999851,443.7124999999939,Uncertain hypothalamus
GSM7517910,142_2_HIPL_chow_S67,S0037_1422_chow_HPF,37.0,S67,40.44,1422,1422,chow,3227,HPF,left,2019-06-24T09:10:00Z,2019-06-25T09:10:00Z,24.0,26.5,26.0,26.9,0.8999999999999986,0.0346153846153845,0.0014423076923076,601.9,598.6,10649.099999999851,443.7124999999939,Uncertain hypothalamus
GSM7517917,142_2_HIPL_chow_S67,S0037_1422_chow_HPF,37.0,S67,40.44,1422,1422,chow,3227,HPF,left,2019-06-24T09:10:00Z,2019-06-25T09:10:00Z,24.0,26.5,26.0,26.9,0.8999999999999986,0.0346153846153845,0.0014423076923076,601.9,598.6,10649.099999999851,443.7124999999939,Uncertain hypothalamus
GSM7517960,142_2_HIPL_chow_S67,S0037_1422_chow_HPF,37.0,S67,40.44,1422,1422,chow,3227,HPF,left,2019-06-24T09:10:00Z,2019-06-25T09:10:00Z,24.0,26.5,26.0,26.9,0.8999999999999986,0.0346153846153845,0.0014423076923076,601.9,598.6,10649.099999999851,443.7124999999939,Uncertain hypothalamus
GSM7517965,142_2_HIPL_chow_S67,S0037_1422_chow_HPF,37.0,S67,40.44,1422,1422,chow,3227,HPF,left,2019-06-24T09:10:00Z,2019-06-25T09:10:00Z,24.0,26.5,26.0,26.9,0.8999999999999986,0.0346153846153845,0.0014423076923076,601.9,598.6,10649.099999999851,443.7124999999939,Uncertain hypothalamus
GSM7517890,143_2_HIPL_chow_S3,S0037_1432_chow_HPF,37.0,S3,135.0,1432,1432,chow,3227,HPF,left,2019-06-24T09:50:00Z,2019-06-25T09:50:00Z,24.0,24.7,25.1,25.5,0.3999999999999986,0.0159362549800796,0.0006640106241699844,634.2,630.0,13553.400000000149,564.7250000000062,
GSM7517897,143_2_HIPL_chow_S3,S0037_1432_chow_HPF,37.0,S3,135.0,1432,1432,chow,3227,HPF,left,2019-06-24T09:50:00Z,2019-06-25T09:50:00Z,24.0,24.7,25.1,25.5,0.3999999999999986,0.0159362549800796,0.0006640106241699844,634.2,630.0,13553.400000000149,564.7250000000062,
GSM7517903,143_2_HIPL_chow_S3,S0037_1432_chow_HPF,37.0,S3,135.0,1432,1432,chow,3227,HPF,left,2019-06-24T09:50:00Z,2019-06-25T09:50:00Z,24.0,24.7,25.1,25.5,0.3999999999999986,0.0159362549800796,0.0006640106241699844,634.2,630.0,13553.400000000149,564.7250000000062,
GSM7517912,143_2_HIPL_chow_S3,S0037_1432_chow_HPF,37.0,S3,135.0,1432,1432,chow,3227,HPF,left,2019-06-24T09:50:00Z,2019-06-25T09:50:00Z,24.0,24.7,25.1,25.5,0.3999999999999986,0.0159362549800796,0.0006640106241699844,634.2,630.0,13553.400000000149,564.7250000000062,
GSM7517968,143_2_HIPL_chow_S3,S0037_1432_chow_HPF,37.0,S3,135.0,1432,1432,chow,3227,HPF,left,2019-06-24T09:50:00Z,2019-06-25T09:50:00Z,24.0,24.7,25.1,25.5,0.3999999999999986,0.0159362549800796,0.0006640106241699844,634.2,630.0,13553.400000000149,564.7250000000062,
GSM7517892,144_2_HIPL_chow_S50,S0037_1442_chow_HPF,37.0,S50,125.4,1442,1442,chow,3227,HPF,left,2019-06-24T10:15:00Z,2019-06-25T10:15:00Z,24.0,28.3,28.5,28.4,-0.1000000000000014,-0.0035087719298246,-0.0001461988304093588,656.7,652.4,13876.10000000022,578.1708333333426,
GSM7517898,144_2_HIPL_chow_S50,S0037_1442_chow_HPF,37.0,S50,125.4,1442,1442,chow,3227,HPF,left,2019-06-24T10:15:00Z,2019-06-25T10:15:00Z,24.0,28.3,28.5,28.4,-0.1000000000000014,-0.0035087719298246,-0.0001461988304093588,656.7,652.4,13876.10000000022,578.1708333333426,
GSM7517905,144_2_HIPL_chow_S50,S0037_1442_chow_HPF,37.0,S50,125.4,1442,1442,chow,3227,HPF,left,2019-06-24T10:15:00Z,2019-06-25T10:15:00Z,24.0,28.3,28.5,28.4,-0.1000000000000014,-0.0035087719298246,-0.0001461988304093588,656.7,652.4,13876.10000000022,578.1708333333426,
GSM7517966,144_2_HIPL_chow_S50,S0037_1442_chow_HPF,37.0,S50,125.4,1442,1442,chow,3227,HPF,left,2019-06-24T10:15:00Z,2019-06-25T10:15:00Z,24.0,28.3,28.5,28.4,-0.1000000000000014,-0.0035087719298246,-0.0001461988304093588,656.7,652.4,13876.10000000022,578.1708333333426,
GSM7517969,144_2_HIPL_chow_S50,S0037_1442_chow_HPF,37.0,S50,125.4,1442,1442,chow,3227,HPF,left,2019-06-24T10:15:00Z,2019-06-25T10:15:00Z,24.0,28.3,28.5,28.4,-0.1000000000000014,-0.0035087719298246,-0.0001461988304093588,656.7,652.4,13876.10000000022,578.1708333333426,
GSM7517899,145_1_HIPL_chow_S22,S0037_1451_chow_HPF,37.0,S22,36.48,1451,1451,chow,3227,HPF,left,2019-06-24T10:35:00Z,2019-06-25T10:35:00Z,24.0,23.7,24.5,24.5,0.0,0.0,0.0,687.5,683.1,14198.799999999928,591.6166666666636,Inf. Colliculus suboptimal
GSM7517906,145_1_HIPL_chow_S22,S0037_1451_chow_HPF,37.0,S22,36.48,1451,1451,chow,3227,HPF,left,2019-06-24T10:35:00Z,2019-06-25T10:35:00Z,24.0,23.7,24.5,24.5,0.0,0.0,0.0,687.5,683.1,14198.799999999928,591.6166666666636,Inf. Colliculus suboptimal
GSM7517914,145_1_HIPL_chow_S22,S0037_1451_chow_HPF,37.0,S22,36.48,1451,1451,chow,3227,HPF,left,2019-06-24T10:35:00Z,2019-06-25T10:35:00Z,24.0,23.7,24.5,24.5,0.0,0.0,0.0,687.5,683.1,14198.799999999928,591.6166666666636,Inf. Colliculus suboptimal
GSM7517920,145_1_HIPL_chow_S22,S0037_1451_chow_HPF,37.0,S22,36.48,1451,1451,chow,3227,HPF,left,2019-06-24T10:35:00Z,2019-06-25T10:35:00Z,24.0,23.7,24.5,24.5,0.0,0.0,0.0,687.5,683.1,14198.799999999928,591.6166666666636,Inf. Colliculus suboptimal
GSM7517961,145_1_HIPL_chow_S22,S0037_1451_chow_HPF,37.0,S22,36.48,1451,1451,chow,3227,HPF,left,2019-06-24T10:35:00Z,2019-06-25T10:35:00Z,24.0,23.7,24.5,24.5,0.0,0.0,0.0,687.5,683.1,14198.799999999928,591.6166666666636,Inf. Colliculus suboptimal
GSM7517894,142_3_HIPL_chow_S59,S0037_1423_chow_HPF,37.0,S59,99.0,1423,1423,chow,3227,HPF,left,2019-06-24T11:00:00Z,2019-06-25T11:00:00Z,24.0,25.5,25.9,25.8,-0.0999999999999978,-0.0038610038610037,-0.00016087516087515743,593.1,589.1,12908.0,537.8333333333334,Sup. Colliculus for 142.3 is in tube 145.4
GSM7517900,142_3_HIPL_chow_S59,S0037_1423_chow_HPF,37.0,S59,99.0,1423,1423,chow,3227,HPF,left,2019-06-24T11:00:00Z,2019-06-25T11:00:00Z,24.0,25.5,25.9,25.8,-0.0999999999999978,-0.0038610038610037,-0.00016087516087515743,593.1,589.1,12908.0,537.8333333333334,Sup. Colliculus for 142.3 is in tube 145.4
GSM7517908,142_3_HIPL_chow_S59,S0037_1423_chow_HPF,37.0,S59,99.0,1423,1423,chow,3227,HPF,left,2019-06-24T11:00:00Z,2019-06-25T11:00:00Z,24.0,25.5,25.9,25.8,-0.0999999999999978,-0.0038610038610037,-0.00016087516087515743,593.1,589.1,12908.0,537.8333333333334,Sup. Colliculus for 142.3 is in tube 145.4
GSM7517915,142_3_HIPL_chow_S59,S0037_1423_chow_HPF,37.0,S59,99.0,1423,1423,chow,3227,HPF,left,2019-06-24T11:00:00Z,2019-06-25T11:00:00Z,24.0,25.5,25.9,25.8,-0.0999999999999978,-0.0038610038610037,-0.00016087516087515743,593.1,589.1,12908.0,537.8333333333334,Sup. Colliculus for 142.3 is in tube 145.4
GSM7517970,142_3_HIPL_chow_S59,S0037_1423_chow_HPF,37.0,S59,99.0,1423,1423,chow,3227,HPF,left,2019-06-24T11:00:00Z,2019-06-25T11:00:00Z,24.0,25.5,25.9,25.8,-0.0999999999999978,-0.0038610038610037,-0.00016087516087515743,593.1,589.1,12908.0,537.8333333333334,Sup. Colliculus for 142.3 is in tube 145.4
GSM7517895,144_3_HIPL_chow_S8,S0037_1443_chow_HPF,37.0,S8,108.6,1443,1443,chow,3227,HPF,left,2019-06-24T11:05:00Z,2019-06-25T11:05:00Z,24.0,24.4,24.8,24.8,0.0,0.0,0.0,642.8,638.7,13230.699999999706,551.2791666666544,
GSM7517901,144_3_HIPL_chow_S8,S0037_1443_chow_HPF,37.0,S8,108.6,1443,1443,chow,3227,HPF,left,2019-06-24T11:05:00Z,2019-06-25T11:05:00Z,24.0,24.4,24.8,24.8,0.0,0.0,0.0,642.8,638.7,13230.699999999706,551.2791666666544,
GSM7517909,144_3_HIPL_chow_S8,S0037_1443_chow_HPF,37.0,S8,108.6,1443,1443,chow,3227,HPF,left,2019-06-24T11:05:00Z,2019-06-25T11:05:00Z,24.0,24.4,24.8,24.8,0.0,0.0,0.0,642.8,638.7,13230.699999999706,551.2791666666544,
GSM7517916,144_3_HIPL_chow_S8,S0037_1443_chow_HPF,37.0,S8,108.6,1443,1443,chow,3227,HPF,left,2019-06-24T11:05:00Z,2019-06-25T11:05:00Z,24.0,24.4,24.8,24.8,0.0,0.0,0.0,642.8,638.7,13230.699999999706,551.2791666666544,
GSM7517922,144_3_HIPL_chow_S8,S0037_1443_chow_HPF,37.0,S8,108.6,1443,1443,chow,3227,HPF,left,2019-06-24T11:05:00Z,2019-06-25T11:05:00Z,24.0,24.4,24.8,24.8,0.0,0.0,0.0,642.8,638.7,13230.699999999706,551.2791666666544,
GSM7517889,143_1_SCL_chow_S65,S0037_1431_chow_SC,37.0,S65,25.98,1431,1431,chow,3227,SC,left,2019-06-24T09:45:00Z,2019-06-25T09:45:00Z,24.0,21.5,22.7,23.0,0.3000000000000007,0.013215859030837,0.0005506607929515432,663.5,660.1,10971.799999999928,457.1583333333303,
GSM7517902,143_1_SCL_chow_S65,S0037_1431_chow_SC,37.0,S65,25.98,1431,1431,chow,3227,SC,left,2019-06-24T09:45:00Z,2019-06-25T09:45:00Z,24.0,21.5,22.7,23.0,0.3000000000000007,0.013215859030837,0.0005506607929515432,663.5,660.1,10971.799999999928,457.1583333333303,
GSM7517911,143_1_SCL_chow_S65,S0037_1431_chow_SC,37.0,S65,25.98,1431,1431,chow,3227,SC,left,2019-06-24T09:45:00Z,2019-06-25T09:45:00Z,24.0,21.5,22.7,23.0,0.3000000000000007,0.013215859030837,0.0005506607929515432,663.5,660.1,10971.799999999928,457.1583333333303,
